NationalityDiversity_norm,WorkRate_Balance_norm,International Reputation_norm,Age_closeness_norm,Chemistry_Index_100
0.4999999999999999,0.454578925424321,0.2436647173489279,0.3755715218811231,39.3453791163593
0.1999999999999999,0.5736292201925507,0.0,0.3676401978165531,28.53173545022759
0.7,0.3328101707140547,0.0,0.4180274330502938,36.27094009410871
0.1999999999999999,0.3694450661212627,0.0,0.3896846132313141,23.97824198381442
0.3,0.7700400627437186,0.0,0.48101147709247,38.77628849590472
0.5999999999999999,0.6418568404343771,0.0,0.3235513669870293,39.13520518553516
0.1999999999999999,0.8860142750677741,0.0,0.4180274330502938,37.601042702951695
0.15,0.4167922772213931,0.0,0.4709340300457221,25.94315768167788
0.1999999999999999,0.7148242410845529,0.0,0.4092096668843892,33.10084769922355
0.35,0.4481859176261914,0.0,0.3404310907903332,28.46542521041312
0.0,0.2575549865661113,0.0,0.8765512736773351,28.35265650608616
0.5499999999999999,0.7328290756823203,0.043859649122807,0.359242325277596,42.14827625206808
0.15,0.4864926990900048,0.0469924812030074,0.6132779695810395,32.41907874685129
0.4999999999999999,0.3161095261394344,0.7177033492822966,0.3325218217445518,46.658367429157074
0.1999999999999999,0.8836911621735174,0.0,0.3580666231221423,36.04394463239149
0.15,0.7888705955635461,0.0,0.3109545581785946,31.24562884355352
0.5499999999999999,0.1846556367206226,0.0253036437246964,0.3875043963221625,28.68659191918704
0.7,0.3467839590901076,0.0487329434697856,0.5911169170476809,42.16584549018936
0.1,0.7906164259790004,0.0,0.5125034991135577,35.077998127313954
0.1999999999999999,0.1721907026930417,0.0234962406015038,0.5912335541662777,24.673012436520576
0.25,0.088360447919742,0.0,0.3720216965325309,17.759553611306824
0.15,0.4976444777346654,0.0,0.1674172367561617,20.37654286227068
0.5999999999999999,0.398968501348266,0.0,0.4885695623775312,37.188451593144926
0.1,0.3688123806774345,0.0,0.540846318932537,25.241467490249285
0.6499999999999999,0.1972535932264957,0.2923976608187134,0.4866100587851076,40.65653282075792
0.6499999999999999,0.3705553004517167,0.3083881578947368,0.3629163945133902,42.29649632149609
0.3999999999999999,0.4527722035619437,0.0,0.3702645329849767,30.57591841367301
0.7,0.3152087665013829,0.2392344497607654,0.3031292678582029,38.93931210300878
0.1999999999999999,0.0916149302127274,0.0219298245614035,0.3563030698889613,16.74619561657731
0.1999999999999999,0.4481859176261914,0.0,0.3686479425212279,25.42084650368548
0.5999999999999999,0.1727947489387934,0.1174812030075188,0.3865354110292056,31.92028407438795
0.35,0.9340375654617498,0.0,0.3665904637491834,41.26570073027333
0.3,0.602298517029083,0.0253036437246964,0.5469024770135151,36.862615944182366
0.6499999999999999,0.7120190726639413,0.0219298245614035,0.3151534944480731,42.477559791835446
0.3,0.2612559173912315,0.0226860254083485,0.4028243879366653,24.66915826840613
0.15,0.7871305190623389,0.0,0.3676401978165531,32.6192679219723
0.1999999999999999,0.4562713013604611,0.0243664717348927,0.6662312214239057,33.67172486298149
0.4499999999999999,0.2637901827179471,0.0243664717348927,0.5355976485956888,31.84385757621321
0.0499999999999999,0.2602031750937019,0.0,0.4936082859009048,20.09528652486517
0.1999999999999999,0.8554794369380873,0.0,0.2959352861377682,33.78536807689639
0.3,0.8841053396520581,0.0,0.3235513669870293,37.691417665977184
0.1,0.7888705955635461,0.0,0.6636652048147798,38.81339500945815
0.35,0.6398171943311768,0.0,0.4988569562377529,37.216853764223245
0.5499999999999999,0.2485364725236297,1.0,0.6084911822338337,60.17569136893659
0.15,0.6457476417347726,0.0,0.4211766352524022,30.42310692467937
0.25,0.623369066705906,0.0,0.4250816459830173,32.46126781722308
0.5499999999999999,0.1727947489387934,0.0,0.4747130726882518,29.937695540676128
0.5999999999999999,0.3277129761401562,0.0,0.3563030698889613,32.10040115072793
0.1,0.1962074846255589,0.0730994152046783,0.2873938602220773,16.417519001307866
0.1999999999999999,0.602298517029083,0.0,0.3908958448475106,29.82985904691484
0.6499999999999999,0.0918027262236823,0.0219298245614035,0.4474199869366422,30.278813443043195
0.1,0.3688123806774345,0.0234962406015038,0.3267005691891391,20.475229761701936
0.25,0.5670522489831861,0.0,0.4306242418587285,31.191912271047865
0.15,0.8533621406222548,0.0,0.4587248153544685,36.55217389941809
0.1,0.6418568404343771,0.0234962406015038,0.5219511057198845,32.18260466889413
0.0499999999999999,0.3732677770156835,0.1409774436090224,0.6038303629747133,29.20188958998548
0.5499999999999999,0.2612559173912315,0.0226860254083485,0.3906619518457623,30.61509736613356
0.3,0.3345653247383672,0.0243664717348927,0.4768125408229915,28.39360843240628
0.7999999999999998,0.3235298154441116,0.075910931174089,0.4519419183037727,41.28456662304933
0.5499999999999999,0.8329463730291727,0.0199362041467304,0.5195653464758623,48.06119809129413
0.1,0.4374316150000186,0.0,0.5345479145283192,26.799488238208447
0.4499999999999999,0.5414289468979289,0.0,0.3122142390594384,32.59107964893418
0.15,0.2254142949770103,0.0263157894736842,0.6155453951665577,25.43188699043131
0.1,0.8966701171506956,0.1409774436090224,0.4117290286460759,38.73441473514485
0.25,0.335741144520979,0.0,0.3461789679947746,23.29800281289384
0.3999999999999999,0.3997460474300597,0.0,0.3298497713912476,28.239895470532684
0.5999999999999999,0.4882721941520732,0.3759398496240601,0.3739386022207709,45.9537661499226
0.4499999999999999,0.0783509301130105,0.0243664717348927,0.5290659699542783,27.04458429505454
0.15,0.438557224714359,0.0,0.2906596995427821,21.98042310642853
0.3,0.4282662560405416,0.0907441016333938,0.5335705759138714,33.81452333969517
0.3999999999999999,0.0785444520725456,0.0243664717348927,0.4408883082952322,23.594980802566763
0.4499999999999999,0.1553766721129905,0.3167641325536061,0.4506858262573479,34.32066577309861
0.0,0.8295951725557152,0.0,0.8765512736773351,42.65366115582626
0.3,0.3687070553663671,0.0274122807017544,0.4510940561724363,28.680334806013956
0.1999999999999999,0.988395707034592,0.0657894736842105,0.6178967994774651,46.8020495049067
0.1,0.4537184303221906,0.0,0.359242325277596,22.82401888999467
0.3999999999999999,0.0583329607080618,0.0858123569794049,0.4832022264504587,25.68368860344814
0.3,0.4803299552428995,0.0,0.351894186806009,28.305603551222717
0.6499999999999999,0.425477564492532,0.1535087719298246,0.4503592423252778,41.98363946869086
0.5999999999999999,0.1365158589959604,0.1697792869269949,0.2843387202123848,29.765846653383505
0.3,0.3363518593388376,0.0,0.1786880656900251,20.37599812572157
0.25,0.7623099828220582,0.0453720508166968,0.3298497713912476,34.68829512575006
0.6499999999999999,0.5747354790515712,0.0469924812030074,0.370789400018662,41.06293400683102
0.3,0.9976620115994858,0.087719298245614,0.5209013716525144,47.65706703744036
0.3,0.1683137210238476,0.0263157894736842,0.6190725016329197,27.84255030326129
0.3999999999999999,0.2446206981343683,0.0,0.2654122494096365,22.75082368860012
0.4999999999999999,0.1306515060877395,0.1409774436090224,0.5282495101241023,32.49696149552161
0.4999999999999999,0.993011823984796,0.0657894736842105,0.359242325277596,47.95109057366507
0.15,0.2876922696951867,0.0939849624060149,0.4369226462629463,24.2149969591037
0.3,0.4397734492842668,0.0,0.3095010802391602,26.23186323808568
0.7999999999999998,0.0542687558520577,0.2722323049001814,0.4605959593684536,39.67742550301732
0.15,0.4820804293525341,0.0,0.4684146682840344,27.51237744091421
0.3999999999999999,0.2593354409266315,0.0469924812030074,0.4589670616777082,29.132374595183677
0.75,0.2675004122878154,0.6778309409888356,0.383290778457336,51.96555329334968
0.1999999999999999,0.3241175822101494,0.0253036437246964,0.3298497713912476,21.981774933152334
0.3999999999999999,0.8492532573397792,0.0,0.3037230568256044,38.82440785413459
0.1,0.2857746118200703,0.0,0.4621162638798166,21.197271892497177
0.15,0.5758446531743067,0.0,0.5093542969114488,30.879973752143886
0.3,0.3449568976852759,0.0730994152046783,0.4572175048987588,29.381845444717825
0.1999999999999999,0.239337768250114,0.0453720508166968,0.6430325007319988,28.19355799497024
0.1,0.6304827776276617,0.0,0.2937770916216378,25.60649673123249
0.3,0.1853436933310521,0.0253036437246964,0.4485504697784255,23.97994517085435
0.5999999999999999,0.4978849820438285,0.7177033492822966,0.3218336203313341,53.43554879143648
0.5999999999999999,0.6309063064801533,0.7675438596491226,0.6347975179621161,65.8311921022848
0.4499999999999999,0.2038138084101849,0.0219298245614035,0.3063357282821686,24.551984031343927
0.3,0.1249909350258549,0.0219298245614035,0.4327237099934682,21.991111739518164
0.25,0.2551012095745184,0.0,0.4180274330502938,23.078216065620303
0.7,0.1586619667754364,0.3856624319419238,0.4180274330502938,41.55879579419135
0.1999999999999999,0.2465364207911161,0.0,0.2915116576264442,18.451201960439008
0.6499999999999999,0.8113743372912233,0.2923976608187134,0.3984323971260615,53.80510988089995
0.1999999999999999,0.5769567540996142,0.0234962406015038,0.2731641317532891,26.840428161360176
0.0499999999999999,0.5780717934273236,0.0,0.295208547168051,23.082008514884368
0.3999999999999999,0.1547769402014935,0.3054511278195487,0.6542175982084535,37.8611416557374
0.35,0.4377510083576891,0.0243664717348927,0.3951665578053558,30.182100947448443
0.1,0.3329560423147938,0.0,0.5062050947093404,23.479028425603357
0.8500000000000001,0.2044321954017031,0.259170653907496,0.4180274330502938,43.290757058987325
0.3999999999999999,0.6947410304667496,0.0205592105263157,0.3849608099281516,37.50652627303042
0.3999999999999999,0.8949075556383573,0.1196172248803828,0.4661243394097738,47.01622799821285
0.6499999999999999,0.5871931121241667,0.0487329434697856,0.2743305029392555,39.0064139633302
0.15,0.7802271870123135,0.0939849624060149,0.6447699916021277,41.7245535255114
0.35,0.4233846772289769,0.0,0.438602220770738,30.29967244999288
0.3,0.3329560423147938,0.356359649122807,0.719301110385369,42.71542004557425
0.3999999999999999,0.2463898252733183,0.0,0.4010701904235541,26.18650039242181
0.1,0.4829587448563316,0.0,0.6321731827936916,30.37829819125058
0.5499999999999999,0.4820804293525341,0.3289473684210526,0.6353223849958014,49.9087545692347
0.3,0.2576085127685862,0.0,0.3865354110292056,23.603598094944797
0.4499999999999999,0.988395707034592,0.043859649122807,0.3504245591116914,45.81699788172726
0.15,0.4537184303221906,0.0,0.3004572175048992,22.604391195677245
0.7,0.2546275164605334,0.0487329434697856,0.538863487916394,38.55559869616783
0.35,0.5456980252591298,0.1485568760611205,0.272960957417669,32.93039646844799
0.3999999999999999,0.1230785075654142,0.0263157894736842,0.1534944480731548,17.57221862780633
0.35,0.7575344838800208,0.0,0.475799004482083,39.583337209052594
0.5499999999999999,0.2547190475058297,0.219298245614035,0.2283118579656786,31.308228777138584
0.25,0.5645015973269626,0.0,0.4180274330502938,30.813225759431408
0.3,0.2857746118200703,0.0,0.4180274330502938,25.095051121759106
0.7,0.6310173388184699,0.6578947368421052,0.249688260792114,55.96500841131723
0.25,0.4418006190455472,0.0243664717348927,0.3298497713912476,26.15042155429219
0.0,0.1899141699055015,0.0,0.322795558458524,12.81774320910064
0.0,0.5349017235689076,0.0,0.8236446766819072,33.963660006270366
0.25,0.5665941920642175,0.0680580762250453,0.5305299668911458,35.379555879510214
0.3,0.986100308260176,0.0,0.5003265839320705,44.66067230480616
0.6499999999999999,0.259975378205285,0.3508771929824561,0.5179621162638797,44.47036718629052
0.7,0.494024051120373,0.259170653907496,0.3058013182115071,43.9749005809844
0.1999999999999999,0.2872116090809754,0.0234962406015038,0.540846318932537,26.2888542153754
0.35,0.9879842474667798,0.0858123569794049,0.5675460767330245,49.78356702948023
0.15,0.986100308260176,0.0,0.4239059438275636,39.000156302193496
0.7,0.3719884484158311,0.0469924812030074,0.2794625361575065,34.96108664440863
0.15,0.436656637416932,0.0,0.3204021647849209,22.676470055046323
0.35,0.0424092266378405,0.0253036437246964,0.3434155654926392,19.0282108963794
0.3999999999999999,0.8906887539488294,0.0263157894736842,0.4603527106466361,44.433931351728745
0.8500000000000001,0.7670003532387802,0.7631578947368421,0.4991508817766168,71.98272824380598
0.3,0.7802271870123135,0.0234962406015038,0.3928338154334234,37.413931076181015
0.25,0.8987909618272977,0.0,0.4306242418587285,39.485380092150656
0.4499999999999999,0.1589356889575551,0.0453720508166968,0.3116061172548932,24.147846425728627
0.1,0.1935171976166385,0.0506072874493926,0.5129879917600357,21.427811920651678
0.35,0.2674701631826822,0.0,0.3657740039190074,24.58110417754224
0.35,0.6457476417347726,0.0,0.3046561537743772,32.51009488772875
0.3999999999999999,0.4537357037048212,0.0,0.3625081645983017,30.406096707578072
0.3999999999999999,0.4181596108240367,0.087719298245614,0.5003265839320705,35.15513732504303
0.35,0.5372544486639894,0.0,0.4650555192684518,33.80774919831103
0.3,0.8860142750677741,0.1052631578947367,0.4286087524493798,42.997154635297264
0.25,0.2483017250421442,0.0,0.4621162638798166,24.01044972304902
0.3,0.4174752612279171,0.087719298245614,0.5003265839320705,32.63802858514004
0.3999999999999999,0.9030559267904212,0.0704887218045113,0.3644909956144442,43.450891105234426
0.25,0.8189689062682955,0.0,0.0,26.724222656707383
0.3999999999999999,0.995332635427285,0.1096491228070175,0.3504245591116914,46.38515793364985
0.3,0.7058402120073574,0.12531328320802,0.4684146682840344,39.98920408748529
0.3999999999999999,0.034273167723434,0.0,0.3833862088270972,20.44148441376328
0.5499999999999999,0.9445869890711656,0.4310344827586206,0.472758395459357,59.95949668222858
0.3999999999999999,0.6392813476781458,0.0,0.4243258374545116,36.590179628316434
0.3999999999999999,0.6145521743477738,0.0,0.4376224689745265,36.3043660830575
0.0,0.9423752585635244,0.0,0.360255861618505,32.56577800455074
0.0499999999999999,0.7941254630902569,0.0,0.3770878044228793,30.530331687828404
0.5499999999999999,0.7176455298537777,0.0219298245614035,0.5209013716525144,45.26191815169239
0.25,0.4188453301094869,0.043859649122807,0.6237753102547354,33.412007237175736
0.8500000000000001,0.3722279329932515,0.5139802631578947,0.4566051600261271,54.82033390443184
0.25,0.18458101979909,0.0,0.4033311561071193,20.947804397655236
0.0499999999999999,0.2024947938069901,0.0,0.6636652048147798,22.903999965544248
0.4499999999999999,0.4528944502525263,0.0487329434697856,0.4343566296538212,34.64960058440333
0.1,0.7836675143938051,0.0704887218045113,0.48101147709247,35.879192832269666
0.25,0.4161106547210809,0.087719298245614,0.4003919007184846,28.85554634212949
0.15,0.589565668507101,0.0,0.2775963422599607,25.429050269176543
0.3999999999999999,0.1626223161610739,0.0657894736842105,0.4621162638798166,27.26320134312753
0.1,0.3360358179468525,0.0,0.1632919660352709,14.98319459955309
0.25,0.7372242951073745,0.0,0.3474853037230563,33.367739970760766
0.35,0.0654916348200633,0.0,0.4033311561071193,20.47056977317957
0.1,0.7176455298537777,0.043859649122807,0.5062050947093404,34.19275684214813
0.35,0.3079453749478278,0.0,0.3055248992094421,24.08675685393175
0.5499999999999999,0.926196167547334,0.1918859649122807,0.2784128020901373,48.6623733637438
0.1,0.9009195508751968,0.0704887218045113,0.5156527013156662,39.67652434988436
0.5499999999999999,0.4312791701435329,0.2349624060150376,0.1692404590836984,34.63705088105672
0.3,0.4520551581839044,0.0,0.3331156107119533,27.12926922239644
0.1999999999999999,0.4382083013646275,0.0234962406015038,0.3896846132313141,26.284728879936136
0.0499999999999999,0.4794577822674498,0.0,0.1566436502752637,17.152535813567837
0.25,0.8924514924677701,0.0,0.257418120742745,34.996740330262874
0.7,0.5803107339965903,0.0469924812030074,0.4211766352524022,43.7119962613
0.5499999999999999,0.0387223566180255,0.0,0.2994436811639902,22.204150944550392
0.35,0.1706878205499826,0.0469924812030074,0.4621162638798166,25.744914140820164
0.4499999999999999,0.370079011840132,0.0,0.5912335541662777,35.28281415016024
0.4499999999999999,0.8987909618272977,0.0,0.332998973593356,42.04474838551634
0.3999999999999999,0.3335193550919885,0.1174812030075188,0.3959830176355319,31.174589393375985
0.25,0.24506183600808,0.0,0.3162839772898556,20.28364533244839
0.6499999999999999,0.438557224714359,0.0,0.5160026126714565,40.11399593464539
0.5999999999999999,0.1536671932344265,0.0469924812030074,0.4369226462629463,30.939558017509505
0.4499999999999999,0.4528944502525263,0.0,0.5290659699542783,35.79901050517012
0.5999999999999999,0.8895598982428824,0.3787878787878787,0.3485541238643783,55.42254752237847
0.25,0.2587623971199826,0.043859649122807,0.4474199869366422,25.001050829485795
0.1,0.9030559267904212,0.0,0.4495194550713819,36.31438454654508
0.7,0.7313725391836488,0.1096491228070175,0.1858262573481388,43.17119798347013
0.35,0.7148242410845529,0.043859649122807,0.4121489222730243,38.0208203120096
0.4499999999999999,0.7888705955635461,0.3054511278195487,0.6006811607726048,53.62507210389249
0.1,0.1812062674307236,0.0,0.172663504955556,11.346744309656993
0.4999999999999999,0.6660867565621872,0.0572082379862699,0.4180274330502938,41.03306068996877
0.75,0.2872116090809754,0.0939849624060149,0.4117290286460759,38.57314000332666
0.4499999999999999,0.5425749775375197,0.263157894736842,0.6084911822338337,46.60560136270489
0.3,0.802328623828321,0.0,0.3061096317138116,35.21095638855331
0.35,0.257734285991034,0.0243664717348927,0.5127367733507504,28.62093827691693
0.0,0.5391465912676695,0.0,0.8236446766819072,34.06978169873942
0.15,0.440175203353105,0.0,0.5160026126714565,27.65444540061404
0.3,0.1542213358972041,0.0234962406015038,0.4180274330502938,22.393625238725043
0.25,0.3358224049768954,0.0226860254083485,0.4028243879366653,25.283320458047733
0.35,0.5414289468979289,0.0263157894736842,0.5414761593729587,36.48052239361429
0.25,0.5883777452553008,0.0,0.4800783801436963,32.96140313497493
0.35,0.4406155255447336,0.0,0.3637642566447265,28.859494554736504
0.3999999999999999,0.7190622628557297,0.043859649122807,0.3768778576094056,38.49499423969856
0.3999999999999999,0.2563982939173901,0.1705653021442495,0.5421293272371002,34.227323082468494
0.1999999999999999,0.3449568976852759,0.0,0.2580013063357285,20.073955100525108
0.7,0.4226898563283521,0.3289473684210526,0.5267798824297842,49.46042767947972
0.35,0.2660842070310436,0.2436647173489279,0.3788373612018287,30.964657139545004
0.5999999999999999,0.370079011840132,0.0469924812030074,0.3770878044228793,34.85398243665047
0.35,0.7148242410845529,0.0,0.3680600914435015,35.82210831320136
0.25,0.6383197852453487,0.0,0.4180274330502938,32.658680457391064
0.15,0.5825615689157067,0.0,0.5439955211346459,31.91392725125881
0.3,0.5522234537202957,0.043859649122807,0.4033311561071193,32.48535647375556
0.15,0.6164820826527568,0.0263157894736842,0.4356629653821033,30.71152093771361
0.15,0.6470519884277014,0.0234962406015038,0.4369226462629463,31.436771882303788
0.4499999999999999,0.1550875782006106,0.0,0.3102547354670149,22.883557841690635
0.1,0.8924514924677701,0.0,0.6920080246337594,42.11148792753824
0.3,0.7871305190623389,0.0234962406015038,0.4841606792945785,39.86968597396053
0.1999999999999999,0.2583593098853107,0.0,0.438602220770738,22.42403826640122
0.1999999999999999,0.1888199626571503,0.0,0.4180274330502938,20.171184892686103
0.3,0.4829587448563316,0.0,0.3046561537743772,27.19037246576772
0.5999999999999999,0.5502695059865299,0.0219298245614035,0.5532331809274984,43.13581278688579
0.1999999999999999,0.5871931121241667,0.0,0.3625081645983017,28.742531918061708
0.4999999999999999,0.4275831782481943,0.0,0.3180927498367079,31.141898202122555
0.4499999999999999,0.6095408989970761,0.0,0.3559764859568912,35.38793462384918
0.15,0.8113743372912233,0.0,0.5421293272371002,37.58759161320809
0.1999999999999999,0.433573702609575,0.0469924812030074,0.5849351497620603,31.63753333936607
0.4499999999999999,0.4145145971434464,0.1594896331738436,0.4848286918829045,37.720823055004864
0.3999999999999999,0.8113743372912233,0.0243664717348927,0.4539516655780535,42.24231186510424
0.0,0.3694450661212627,0.0,0.8941868060091442,31.59079680326017
0.1999999999999999,0.9357882503199044,0.1814882032667877,0.4210680420730197,43.4586123914928
0.7999999999999998,0.3331136633480323,0.0,0.2240365774003923,33.92875601871061
0.3,0.7871305190623389,0.0,0.3015069515722683,34.71593676586518
0.4499999999999999,0.6813443831883095,0.0598086124401913,0.3939789798705537,39.62829938747636
0.1999999999999999,0.4829587448563316,0.0,0.3770878044228793,26.50116373198027
0.3,0.8042572682434487,0.0,0.3264583228658995,35.7678897777337
0.3,0.8132630042697603,0.0243664717348927,0.2743305029392555,35.29899947359772
0.4999999999999999,0.5972388481635772,0.430161943319838,0.3603728081193789,47.19433999006985
0.15,0.4528944502525263,0.0,0.3396472893533633,23.56354349014724
0.35,0.986100308260176,0.0657894736842105,0.4562377531025472,46.45318837617335
0.35,0.3084448312560602,0.1588021778584392,0.6551949368229013,36.81104864843502
0.35,0.6405672670065514,0.0,0.4747130726882518,36.63200849237008
